40.0,0.0,0.0,20.0,0.0
0.0,40.0,0.0,3.0,0.0
20.0,0.0,60.0,0.0,0.0
0.0,20.0,0.0,32.0,26.0
0.0,0.0,0.0,5.0,34.0
