40.0,0.0,21.0,0.0,0.0
20.0,58.0,0.0,0.0,15.0
0.0,0.0,21.0,0.0,0.0
0.0,2.0,0.0,60.0,0.0
0.0,0.0,18.0,0.0,45.0
