60.0,0.0,0.0,0.0,0.0
0.0,41.0,0.0,0.0,0.0
0.0,0.0,40.0,0.0,0.0
0.0,7.0,0.0,60.0,0.0
0.0,12.0,20.0,0.0,60.0
