60.0,0.0,3.0,0.0,0.0
0.0,42.0,0.0,0.0,0.0
0.0,0.0,57.0,0.0,0.0
0.0,0.0,0.0,60.0,0.0
0.0,18.0,0.0,0.0,60.0
